,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
1591,editorSATISHJAY,2022-09-21 16:27:44+00:00,226.0,,103.0,1.0,1.5726236249050317e+18,https://twitter.com/editorSATISHJAY/status/1572623624905031680,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572623006261977090/pu/img/lfkL59rmyM49Y8IJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/720x720/jK1m-3LLD5Oiy2fQ.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/320x320/a5Ltle4KYKjlQn_M.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/pl/5dul16gHd7APvFdv.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/540x540/3w_urXpPE213qf0w.mp4?tag=12', bitrate=832000)], duration=30.834, views=803)]",janasena,409.0,"@BattulaBalarama గారి ఆధ్వర్యంలో సిద్ధమైన జనసేన ఉచిత సేవ అంబులెన్సులు 🙏🏻🙏🏻🙏🏻

@JanaSenaParty 
@PawanKalyan 
@mnadendla 
@TrendPSPK 
@AdmirePawanism 
@PawanismNetwork https://t.co/tPMQhJDkwg"
1592,Siddu4PSPK,2022-09-21 16:27:43+00:00,1.0,,0.0,0.0,1.572623621411205e+18,https://twitter.com/Siddu4PSPK/status/1572623621411205121,,,,janasena,1094.0,@PakkaJanaSena @PawanKalyan @JanaSenaParty Jai Janasena ✊
1593,Rohith_3011,2022-09-21 16:27:18+00:00,0.0,,0.0,1.0,1.572623513915392e+18,https://twitter.com/Rohith_3011/status/1572623513915392001,,,,janasena,82.0,@aajayy9 @maheshchilukur1 @JanaSenaParty @PawanKalyan adi ok aa trvta sry for the word entra ? ane word?
1594,nirupamakotekar,2022-09-21 16:27:17+00:00,1.0,,0.0,0.0,1.5726235094316564e+18,https://twitter.com/nirupamakotekar/status/1572623509431656448,,,,janasena,266.0,@Ramakri38320728 @geetha_happy2 @malati_reddi @rameshvijju @VidadalaRajini @BapatlaCbn @ArmyCbn @CBN_ARMY @Cbnarmyvizag @anithatdp Adi troll account andi run by janasena.
1595,SingleBell6,2022-09-21 16:27:14+00:00,1.0,,0.0,1.0,1.5726234965677384e+18,https://twitter.com/SingleBell6/status/1572623496567738373,,,,janasena,1091.0,@Interfail25 @VinuthaKotaa @perni_nani @RojaSelvamaniRK @JanaSenaParty @PawanKalyan @mnadendla @NagaBabuOffl @Cbn_Kota Oka pakka kaalu paiki yetthithe rendo pakka kindaki digesaadu avasarama 😂
1596,Fan_Of_JaGUN,2022-09-21 16:27:00+00:00,1.0,,0.0,0.0,1.572623437310595e+18,https://twitter.com/Fan_Of_JaGUN/status/1572623437310595079,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdMUrn4aMAQc6Xm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdMUrn4aMAQc6Xm?format=jpg&name=large')]",janasena,822.0,@JanaSenaParty @PawanKalyan Package dengi tweet vesadu erripooku gaadu 💦💦💦💦 https://t.co/Ci4ZW3KUNF
1597,PakkaJanaSena_,2022-09-21 16:25:57+00:00,806.0,,181.0,7.0,1.5726231757997834e+18,https://twitter.com/PakkaJanaSena_/status/1572623175799783425,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572622951790383108/pu/img/zfkKL-djzob41rg_.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572622951790383108/pu/vid/600x270/eGNwPbBqdJgscIU5.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572622951790383108/pu/vid/640x288/3YC1Ea1H_gIiamqD.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572622951790383108/pu/pl/urYz4S1DOafzN9RZ.m3u8?tag=12&container=fmp4', bitrate=None)], duration=27.775, views=4997)]",janasena,208.0,"ఇది సామాన్యుడి సేన..
ఇది ప్రతి ఒక్కరి సేన..
ఇది మన సేన..
ఇది జనసేన!

Janasena a ray of HOPE.

@PawanKalyan | @JanaSenaParty https://t.co/Qwc4EVw3vQ"
1598,urumuladhora,2022-09-21 16:25:18+00:00,0.0,,0.0,0.0,1.5726230117269914e+18,https://twitter.com/urumuladhora/status/1572623011726991361,,,,janasena,41.0,@JanaSenaParty @PawanKalyan What will you achieve by supporting bjp who promised special status to AP and didn’t fulfill the promise
1599,RamBvt3792,2022-09-21 16:25:18+00:00,2.0,,0.0,0.0,1.5726230101626798e+18,https://twitter.com/RamBvt3792/status/1572623010162679809,,,,janasena,359.0,@JSPVeeraMahila @JanaSenaParty @PawanKalyan ఈ మాట నువ్వు చంద్రబాబు సంకనాకే టైం లో రాజీవ్ ఆరోగ్యశ్రీ పేరు మార్చి ఎన్టీఆర్ ఆరోగ్య శ్రీ గా మార్చినపుడు అడిగినట్లయితే నువ్వు ఎప్పటికీ చంబా కుక్క వి కాకపోయి ఉండేవాడివి💦💦💦
1600,GiveBloodSaveLi,2022-09-21 16:25:05+00:00,2.0,,0.0,0.0,1.5726229550034002e+18,https://twitter.com/GiveBloodSaveLi/status/1572622955003400192,,,,janasena,251.0,@kotarukmini @Bhanu95989239 @JanaSenaParty @PawanKalyan @RojaSelvamaniRK Dates elago levu kadha atleast time pass chesdam ani anukunta
1601,jai99801,2022-09-21 16:25:00+00:00,0.0,,0.0,0.0,1.5726229369720996e+18,https://twitter.com/jai99801/status/1572622936972099586,,,,janasena,38.0,@JanaSenaParty @PawanKalyan Neku enduku anna vala gurunchi avsrama konchem valani patinchukoko anna ne kala mida mokutuna
1602,Yhari_Y,2022-09-21 16:24:41+00:00,3.0,,0.0,0.0,1.572622856898646e+18,https://twitter.com/Yhari_Y/status/1572622856898646017,,,,janasena,199.0,@vmadasuJSP @PawanKalyan @TrendPSPK @Navin_Reddy5 @siddusss @JanaSenaParty @JSPShatagniTeam @JanasenaMahila @ekkjanasena @DrSandeepJSP @BolisettiSrinu @SreedharAdabala @Sivaparvathijsp @Keerthana_JSP @yskanth జగనన్న పిచ్చి ఆసుపత్రి
1603,Interfail25,2022-09-21 16:24:24+00:00,4.0,,1.0,1.0,1.572622784576254e+18,https://twitter.com/Interfail25/status/1572622784576253953,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdMUFmNaIAUjYmj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdMUFmNaIAUjYmj?format=jpg&name=large')]",janasena,612.0,@SingleBell6 @VinuthaKotaa @perni_nani @RojaSelvamaniRK @JanaSenaParty @PawanKalyan @mnadendla @NagaBabuOffl @Cbn_Kota Pawala gadi pilla batch https://t.co/1aEzXD7tla
1604,Ewjanasainyam,2022-09-21 16:24:17+00:00,811.0,,291.0,2.0,1.5726227560633836e+18,https://twitter.com/Ewjanasainyam/status/1572622756063383553,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572622688023379974/pu/img/50KR5itPEK6woTd5.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572622688023379974/pu/vid/636x360/V4eqCirxcuStS9sy.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572622688023379974/pu/pl/Wt_jwKVDcwSAuWse.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572622688023379974/pu/vid/476x270/jo_aU9VE1bNB5kF6.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572622688023379974/pu/vid/848x480/G4W3IhFRMv5Lm3Rg.mp4?tag=12', bitrate=2176000)], duration=19.387, views=3111)]",janasena,3413.0,"జనసేన పార్టీ అధ్యక్షులు  శ్రీ @PawanKalyan గారి సేవా స్ఫూర్తితో..... రాజానగరం నియోజకవర్గ జనసేన నాయకులు @BattulaBalarama గారి ఆధ్వర్యంలో  ప్రజలకు ఉచితంగా మూడు అంబులెన్స్  సేవలు అందించడానికి సర్వం సిద్ధం..🙏
@mnadendla @NagaBabuOffl @JanaSenaParty @ https://t.co/AXjaXbAoev"
1605,Shiva98330838,2022-09-21 16:24:17+00:00,0.0,,0.0,1.0,1.5726227546834575e+18,https://twitter.com/Shiva98330838/status/1572622754683457537,,,,janasena,55.0,@thalabheem13 TDP cadre ki nidra pattadam ledhu.... Next Government Janasena dhe ani vallaki already oka clarity vachesindhi.
1606,venkatAruna1,2022-09-21 16:24:12+00:00,1.0,,0.0,0.0,1.572622734185857e+18,https://twitter.com/venkatAruna1/status/1572622734185857024,,,,janasena,52.0,@JanaSenaParty @PawanKalyan రెడ్డి ఫీలింగ్ క్రిస్టియన్ ఫీలింగ్
1607,santosh_chinta,2022-09-21 16:23:54+00:00,3.0,,0.0,0.0,1.5726226591288156e+18,https://twitter.com/santosh_chinta/status/1572622659128815627,,,,janasena,2485.0,@AyanPawanist_ @JanaSenaParty @PawanKalyan ఎందుకు లెండి మా డాడీ అంత గొప్ప డాక్టర్ ఎం కాదు అని అన్నా అంటాడు పైగా కామెంట్స్ లో బూతుల గాంగ్ ఒకటి ఎలాగూ ఉంది సపోర్ట్ చెయ్యడానికి
1608,CHANDU4JSP,2022-09-21 16:23:38+00:00,0.0,,0.0,0.0,1.5726225932488827e+18,https://twitter.com/CHANDU4JSP/status/1572622593248882691,,"['fridaystar', 'onfriday', 'kuppam']",,janasena,30.0,"Heartily welcome to ⭐fridaystar⭐
#fridaystar
#onfriday
#kuppam
@JanaSenaParty @JspKuppam"
1609,jacksparo_w,2022-09-21 16:23:32+00:00,2.0,,3.0,1.0,1.5726225676635996e+18,https://twitter.com/jacksparo_w/status/1572622567663599616,,"['janasena', 'pawankalyan']",,janasena,117.0,Online lo trend aithey kodtharu offline lo bayata 10 mandi kuda vundaru #janasena #pawankalyan 😒 https://t.co/OeOLVr6rtJ
1610,NagarajMallela,2022-09-21 16:23:06+00:00,1.0,,0.0,0.0,1.5726224559944827e+18,https://twitter.com/NagarajMallela/status/1572622455994482691,,,,janasena,24.0,"@JanaSenaParty నిజమే న్నో..ముందు మనకి తెలిసి 4 ఆడవాళ్ళని నాశనం చేసి, మనకు తెలియకుండా ఎంతో మంది ఉసురు పోసుకున్న పావలా గాడిని ... లోపల వేసి 😆😆😆😆..మిగతా ది మొత్తం సెట్ అవుతుంది"
